2
Frequency=2450(MHz)

Phi	Theta	E Total. dB
1.7671458676	0.5890486225	-2.63308600201164
1.7671458676	0.6381360078	-3.31065248190361
1.7671458676	0.687223393	-4.16059884371415
1.7671458676	0.7363107782	-5.16617183290977
1.7671458676	0.7853981634	-6.29295208788313
1.7671458676	0.8344855486	-7.47902112506676
1.7671458676	0.8835729338	-8.63470632057289
1.7671458676	0.932660319	-9.67391048652984
1.7671458676	0.9817477042	-10.550816601837
1.7671458676	1.0308350895	-11.3013034092247
1.7671458676	1.0799224747	-12.0060669975247
1.7671458676	1.1290098599	-12.7207213495203
1.7671458676	1.1780972451	-13.3898566420998
1.7671458676	1.2271846303	-13.7995082419972
1.7671458676	1.2762720155	-13.6616701813178
1.7671458676	1.3253594007	-12.9044454132968
1.7671458676	1.3744467859	-11.7549102507704
1.7671458676	1.4235341712	-10.517337553018
1.7671458676	1.4726215564	-9.37398008261253
1.7671458676	1.5217089416	-8.38746632963181
1.7671458676	1.5707963268	-7.57240983516611
1.7671458676	1.619883712	-6.91102724438143
1.7671458676	1.6689710972	-6.39058156392116
1.7671458676	1.7180584824	-5.98377107177859
1.7671458676	1.7671458676	-5.67248484047714
1.7671458676	1.8162332529	-5.4211381410148
1.7671458676	1.8653206381	-5.18503715937904
1.7671458676	1.9144080233	-4.90960326775683
1.7671458676	1.9634954085	-4.53878890948286
1.7671458676	2.0125827937	-4.04327325834261
1.7671458676	2.0616701789	-3.43197145482101
1.7671458676	2.1107575641	-2.75368950414776
1.7671458676	2.1598449493	-2.07678692524604
1.7671458676	2.2089323346	-1.45959896037074
1.7671458676	2.2580197198	-0.946166508811831
1.7671458676	2.307107105	-0.562932206815157
1.7671458676	2.3561944902	-0.318921478913858
1.7671458676	2.4052818754	-0.211450740731642
1.7671458676	2.4543692606	-0.229169585588512
1.7671458676	2.5034566458	-0.349317125934972
1.7671458676	2.552544031	-0.54547715791582
1.7671458676	2.6016314163	-0.788555552757771
1.7671458676	2.6507188015	-1.05455032015462
1.7671458676	2.6998061867	-1.32732762774601
1.7671458676	2.7488935719	-1.61110120582556
1.7671458676	2.7979809571	-1.92359412127937
1.7671458676	2.8470683423	-2.29933454001913
1.7671458676	2.8961557275	-2.78120728322418
1.7671458676	2.9452431127	-3.42109711554217
1.7671458676	2.994330498	-4.27530784704159
1.7671458676	3.0434178832	-5.40736041407509
1.7671458676	3.0925052684	-6.87729828982807
1.7671458676	3.1415926536	-8.68571632671302
1.8162332529	-3.1415926536	-8.68555634851176
1.8162332529	-3.0925052684	-10.6414674331981
1.8162332529	-3.0434178832	-11.572053473765
1.8162332529	-2.994330498	-10.3386246250458
1.8162332529	-2.9452431127	-8.01497387863106
1.8162332529	-2.8961557275	-5.77948629330321
1.8162332529	-2.8470683423	-3.92480681382136
1.8162332529	-2.7979809571	-2.44736391468257
1.8162332529	-2.7488935719	-1.29377769547411
1.8162332529	-2.6998061867	-0.415798855999464
1.8162332529	-2.6507188015	0.223150924807322
1.8162332529	-2.6016314163	0.648276183966913
1.8162332529	-2.552544031	0.878851737469739
1.8162332529	-2.5034566458	0.929648271291169
1.8162332529	-2.4543692606	0.813718609410391
1.8162332529	-2.4052818754	0.543399717322031
1.8162332529	-2.3561944902	0.136388714973342
1.8162332529	-2.307107105	-0.383302998143738
1.8162332529	-2.2580197198	-0.982869260620785
1.8162332529	-2.2089323346	-1.61583052752948
1.8162332529	-2.1598449493	-2.2308894226519
1.8162332529	-2.1107575641	-2.78303870071414
1.8162332529	-2.0616701789	-3.2449823062703
1.8162332529	-2.0125827937	-3.62005518382581
1.8162332529	-1.9634954085	-3.93362766227019
1.8162332529	-1.9144080233	-4.22142463556541
1.8162332529	-1.8653206381	-4.50405113843251
1.8162332529	-1.8162332529	-4.78877207012486
1.8162332529	-1.7671458676	-5.06008033440976
1.8162332529	-1.7180584824	-5.29869548945601
1.8162332529	-1.6689710972	-5.48745984954982
1.8162332529	-1.619883712	-5.61921215593242
1.8162332529	-1.5707963268	-5.70100305313158
1.8162332529	-1.5217089416	-5.74524232876508
1.8162332529	-1.4726215564	-5.74828611860959
1.8162332529	-1.4235341712	-5.69266194640842
1.8162332529	-1.3744467859	-5.5437016182075
1.8162332529	-1.3253594007	-5.28134393122611
1.8162332529	-1.2762720155	-4.90254466587161
1.8162332529	-1.2271846303	-4.43789041435313
1.8162332529	-1.1780972451	-3.93520407707815
1.8162332529	-1.1290098599	-3.44368277887293
1.8162332529	-1.0799224747	-2.99502892341248
1.8162332529	-1.0308350895	-2.60391519308969
1.8162332529	-0.9817477042	-2.27051930160507
1.8162332529	-0.932660319	-1.97906653214952
1.8162332529	-0.8835729338	-1.71360025118149
1.8162332529	-0.8344855486	-1.46133210199853
1.8162332529	-0.7853981634	-1.21953460396318
1.8162332529	-0.7363107782	-0.995201580637922
1.8162332529	-0.687223393	-0.808076833278781
1.8162332529	-0.6381360078	-0.68308183029812
1.8162332529	-0.5890486225	-0.643724881912049
1.8162332529	-0.5399612373	-0.71433309516683
1.8162332529	-0.49087385212	-0.913948213052422
1.8162332529	-0.44178646691	-1.26006784781705
1.8162332529	-0.3926990817	-1.76478252512346
1.8162332529	-0.34361169649	-2.44096980606965
1.8162332529	-0.29452431127	-3.2954690444017
1.8162332529	-0.24543692606	-4.32523774460952
1.8162332529	-0.19634954085	-5.49739294536741
1.8162332529	-0.14726215564	-6.70498053322868
1.8162332529	-0.09817477042	-7.71287943680164
1.8162332529	-0.049087385212	-8.16272975311556
1.8162332529	0	-7.84772323883056
1.8162332529	0.049087385212	-6.95493977684264
1.8162332529	0.09817477042	-5.84284851258486
1.8162332529	0.14726215564	-4.76490262344262
1.8162332529	0.19634954085	-3.83798791471976
1.8162332529	0.24543692606	-3.09927344942589
1.8162332529	0.29452431127	-2.55717842020677
1.8162332529	0.34361169649	-2.20838484420548
1.8162332529	0.3926990817	-2.04866046343661
1.8162332529	0.44178646691	-2.07410870957373
1.8162332529	0.49087385212	-2.28433327077258
1.8162332529	0.5399612373	-2.67909688616676
1.8162332529	0.5890486225	-3.25861408445146
1.8162332529	0.6381360078	-4.02180410033796
1.8162332529	0.687223393	-4.95992816729367
1.8162332529	0.7363107782	-6.0479758592658
1.8162332529	0.7853981634	-7.23251442596312
1.8162332529	0.8344855486	-8.4263090653478
1.8162332529	0.8835729338	-9.51042135156217
1.8162332529	0.932660319	-10.3810631457719
1.8162332529	0.9817477042	-11.0102237108551
1.8162332529	1.0308350895	-11.4615327337258
1.8162332529	1.0799224747	-11.805945644221
1.8162332529	1.1290098599	-12.0726449887868
1.8162332529	1.1780972451	-12.1756535913785
1.8162332529	1.2271846303	-11.9966197567236
1.8162332529	1.2762720155	-11.4554666341453
1.8162332529	1.3253594007	-10.6201456609084
1.8162332529	1.3744467859	-9.64509991296387
1.8162332529	1.4235341712	-8.66632895811715
1.8162332529	1.4726215564	-7.77044106142262
1.8162332529	1.5217089416	-6.9940472635294
1.8162332529	1.5707963268	-6.33976762884249
1.8162332529	1.619883712	-5.80419873692983
1.8162332529	1.6689710972	-5.37672993543944
1.8162332529	1.7180584824	-5.04559818896045
1.8162332529	1.7671458676	-4.79221016564121
1.8162332529	1.8162332529	-4.59326007829311
1.8162332529	1.8653206381	-4.40900550119354
1.8162332529	1.9144080233	-4.19455180601186
1.8162332529	1.9634954085	-3.89639431592859
1.8162332529	2.0125827937	-3.48860048660368
1.8162332529	2.0616701789	-2.97378933873212
1.8162332529	2.1107575641	-2.39131242542407
1.8162332529	2.1598449493	-1.80025398346363
1.8162332529	2.2089323346	-1.25598643822625
1.8162332529	2.2580197198	-0.800437933751441
1.8162332529	2.307107105	-0.461033444495487
1.8162332529	2.3561944902	-0.248923505738832
1.8162332529	2.4052818754	-0.15991784558817
1.8162332529	2.4543692606	-0.183268017321509
1.8162332529	2.5034566458	-0.299096074578054
1.8162332529	2.552544031	-0.481561574641861
1.8162332529	2.6016314163	-0.704306617602566
1.8162332529	2.6507188015	-0.948547075407157
1.8162332529	2.6998061867	-1.2042812639232
1.8162332529	2.7488935719	-1.47616439497649
1.8162332529	2.7979809571	-1.78603933982226
1.8162332529	2.8470683423	-2.16639034725953
1.8162332529	2.8961557275	-2.65953014510618
1.8162332529	2.9452431127	-3.31251963064499
1.8162332529	2.994330498	-4.18272736390654
1.8162332529	3.0434178832	-5.33132360562918
1.8162332529	3.0925052684	-6.82569067032912
1.8162332529	3.1415926536	-8.68555634851176
1.8653206381	-3.1415926536	-8.68436702168265
1.8653206381	-3.0925052684	-10.7633098787944
1.8653206381	-3.0434178832	-11.8892999900205
1.8653206381	-2.994330498	-10.7165616303176
1.8653206381	-2.9452431127	-8.32258785592701
1.8653206381	-2.8961557275	-6.01035891565662
1.8653206381	-2.8470683423	-4.10151639972351
1.8653206381	-2.7979809571	-2.58012960491271
1.8653206381	-2.7488935719	-1.38937679328596
1.8653206381	-2.6998061867	-0.475753053188435
1.8653206381	-2.6507188015	0.198988230696558
1.8653206381	-2.6016314163	0.66177422652205
1.8653206381	-2.552544031	0.932245753064799
1.8653206381	-2.5034566458	1.02740826949999
1.8653206381	-2.4543692606	0.958004887236163
1.8653206381	-2.4052818754	0.739588837249778
1.8653206381	-2.3561944902	0.386007354863761
1.8653206381	-2.307107105	-0.0777127514599028
1.8653206381	-2.2580197198	-0.620966221274335
1.8653206381	-2.2089323346	-1.20360210077512
1.8653206381	-2.1598449493	-1.77863700917074
1.8653206381	-2.1107575641	-2.30082227595742
1.8653206381	-2.0616701789	-2.74434360137838
1.8653206381	-2.0125827937	-3.10586834079868
1.8653206381	-1.9634954085	-3.40391165774038
1.8653206381	-1.9144080233	-3.66503959869904
1.8653206381	-1.8653206381	-3.91064705469548
1.8653206381	-1.8162332529	-4.14738320911673
1.8653206381	-1.7671458676	-4.36925672380823
1.8653206381	-1.7180584824	-4.56335671793256
1.8653206381	-1.6689710972	-4.71797757081434
1.8653206381	-1.619883712	-4.83309546500081
1.8653206381	-1.5707963268	-4.91202032769799
1.8653206381	-1.5217089416	-4.96114458603934
1.8653206381	-1.4726215564	-4.97333308750081
1.8653206381	-1.4235341712	-4.93205345955969
1.8653206381	-1.3744467859	-4.81057198562252
1.8653206381	-1.3253594007	-4.58957398197464
1.8653206381	-1.2762720155	-4.26906818072665
1.8653206381	-1.2271846303	-3.87557871723201
1.8653206381	-1.1780972451	-3.44977905658393
1.8653206381	-1.1290098599	-3.03145809410042
1.8653206381	-1.0799224747	-2.65066315174279
1.8653206381	-1.0308350895	-2.31752486735464
1.8653206381	-0.9817477042	-2.03159400441253
1.8653206381	-0.932660319	-1.78059189379484
1.8653206381	-0.8835729338	-1.55068435743981
1.8653206381	-0.8344855486	-1.32981888902491
1.8653206381	-0.7853981634	-1.11792811755071
1.8653206381	-0.7363107782	-0.92531310344891
1.8653206381	-0.687223393	-0.769508184047256
1.8653206381	-0.6381360078	-0.67479824689885
1.8653206381	-0.5890486225	-0.664743395402537
1.8653206381	-0.5399612373	-0.762246509173712
1.8653206381	-0.49087385212	-0.984901673152322
1.8653206381	-0.44178646691	-1.34843743239062
1.8653206381	-0.3926990817	-1.86584611671355
1.8653206381	-0.34361169649	-2.54993250909392
1.8653206381	-0.29452431127	-3.4061417437647
1.8653206381	-0.24543692606	-4.43139670671835
1.8653206381	-0.19634954085	-5.59146820472121
1.8653206381	-0.14726215564	-6.77677535775815
1.8653206381	-0.09817477042	-7.74984118013475
1.8653206381	-0.049087385212	-8.16754270858591
1.8653206381	0	-7.84874232223337
1.8653206381	0.049087385212	-6.98149438891781
1.8653206381	0.09817477042	-5.91134142529049
1.8653206381	0.14726215564	-4.88048297025474
1.8653206381	0.19634954085	-4.00210062197515
1.8653206381	0.24543692606	-3.31341454497225
1.8653206381	0.29452431127	-2.82127778674944
1.8653206381	0.34361169649	-2.52544559837412
1.8653206381	0.3926990817	-2.42138761229293
1.8653206381	0.44178646691	-2.50641239739832
1.8653206381	0.49087385212	-2.77794959079363
1.8653206381	0.5399612373	-3.23744260351244
1.8653206381	0.5890486225	-3.8816372204584
1.8653206381	0.6381360078	-4.70326089551788
1.8653206381	0.687223393	-5.68251517238061
1.8653206381	0.7363107782	-6.77226061885165
1.8653206381	0.7853981634	-7.88788245806396
1.8653206381	0.8344855486	-8.90330463473606
1.8653206381	0.8835729338	-9.6854097032511
1.8653206381	0.932660319	-10.1727411850903
1.8653206381	0.9817477042	-10.401543918831
1.8653206381	1.0308350895	-10.4722766209007
1.8653206381	1.0799224747	-10.4592276682318
1.8653206381	1.1290098599	-10.3656013584771
1.8653206381	1.1780972451	-10.1521725070546
1.8653206381	1.2271846303	-9.76584504173775
1.8653206381	1.2762720155	-9.20028797478075
1.8653206381	1.3253594007	-8.50573450990313
1.8653206381	1.3744467859	-7.75755550731747
1.8653206381	1.4235341712	-7.02387631125894
1.8653206381	1.4726215564	-6.34698363066662
1.8653206381	1.5217089416	-5.74751105126932
1.8653206381	1.5707963268	-5.2321888603323
1.8653206381	1.619883712	-4.79956755064798
1.8653206381	1.6689710972	-4.44598853747111
1.8653206381	1.7180584824	-4.16775748120076
1.8653206381	1.7671458676	-3.95459386243356
1.8653206381	1.8162332529	-3.79169263615753
1.8653206381	1.8653206381	-3.6483626842542
1.8653206381	1.9144080233	-3.48359842076175
1.8653206381	1.9634954085	-3.25651190986069
1.8653206381	2.0125827937	-2.93551457339523
1.8653206381	2.0616701789	-2.51756581767355
1.8653206381	2.1107575641	-2.03323844222219
1.8653206381	2.1598449493	-1.52967749132253
1.8653206381	2.2089323346	-1.05767132862816
1.8653206381	2.2580197198	-0.660114824110537
1.8653206381	2.307107105	-0.363275191868611
1.8653206381	2.3561944902	-0.178687303693857
1.8653206381	2.4052818754	-0.106291960108097
1.8653206381	2.4543692606	-0.134346791312199
1.8653206381	2.5034566458	-0.244441677857182
1.8653206381	2.552544031	-0.413034981563301
1.8653206381	2.6016314163	-0.619992267277808
1.8653206381	2.6507188015	-0.845391932966711
1.8653206381	2.6998061867	-1.08546270436911
1.8653206381	2.7488935719	-1.34840335472371
1.8653206381	2.7979809571	-1.65677897515774
1.8653206381	2.8470683423	-2.04125292578195
1.8653206381	2.8961557275	-2.5437790396483
1.8653206381	2.9452431127	-3.20853367861397
1.8653206381	2.994330498	-4.09205986101949
1.8653206381	3.0434178832	-5.25764004360821
1.8653206381	3.0925052684	-6.77668023074474
1.8653206381	3.1415926536	-8.68436702168265
1.9144080233	-3.1415926536	-8.68429918697014
1.9144080233	-3.0925052684	-10.8752791301577
1.9144080233	-3.0434178832	-12.1824480090686
1.9144080233	-2.994330498	-11.061740213357
1.9144080233	-2.9452431127	-8.59052850229143
1.9144080233	-2.8961557275	-6.20667002981191
1.9144080233	-2.8470683423	-4.24683884090586
1.9144080233	-2.7979809571	-2.6889627547138
1.9144080233	-2.7488935719	-1.46684936460545
1.9144080233	-2.6998061867	-0.52456964632905
1.9144080233	-2.6507188015	0.178871311066086
1.9144080233	-2.6016314163	0.67179131825984
1.9144080233	-2.552544031	0.975704444185805
1.9144080233	-2.5034566458	1.10569621478548
1.9144080233	-2.4543692606	1.07497212285695
1.9144080233	-2.4052818754	0.896264296135406
1.9144080233	-2.3561944902	0.586109088907881
1.9144080233	-2.307107105	0.165773452434531
1.9144080233	-2.2580197198	-0.33590150774248
1.9144080233	-2.2089323346	-0.881013685425695
1.9144080233	-2.1598449493	-1.42680160471932
1.9144080233	-2.1107575641	-1.93083062876696
1.9144080233	-2.0616701789	-2.36357480613042
1.9144080233	-2.0125827937	-2.71654787247498
1.9144080233	-1.9634954085	-3.00211593514501
1.9144080233	-1.9144080233	-3.23910603929249
1.9144080233	-1.8653206381	-3.45054011144908
1.9144080233	-1.8162332529	-3.64337800376422
1.9144080233	-1.7671458676	-3.82007114707062
1.9144080233	-1.7180584824	-3.97348889098316
1.9144080233	-1.6689710972	-4.10069144034506
1.9144080233	-1.619883712	-4.20138502041603
1.9144080233	-1.5707963268	-4.27750415393692
1.9144080233	-1.5217089416	-4.33087426300088
1.9144080233	-1.4726215564	-4.35171633289163
1.9144080233	-1.4235341712	-4.32356440745623
1.9144080233	-1.3744467859	-4.22164481972202
1.9144080233	-1.3253594007	-4.03387877095536
1.9144080233	-1.2762720155	-3.76137186638002
1.9144080233	-1.2271846303	-3.42849444768444
1.9144080233	-1.1780972451	-3.06701482735957
1.9144080233	-1.1290098599	-2.71176100483043
1.9144080233	-1.0799224747	-2.38612334929366
1.9144080233	-1.0308350895	-2.09942531334916
1.9144080233	-0.9817477042	-1.85070470873019
1.9144080233	-0.932660319	-1.62901698599146
1.9144080233	-0.8835729338	-1.42243764730824
1.9144080233	-0.8344855486	-1.22441035285783
1.9144080233	-0.7853981634	-1.03642013584502
1.9144080233	-0.7363107782	-0.869670141081218
1.9144080233	-0.687223393	-0.743336599114712
1.9144080233	-0.6381360078	-0.679685783104985
1.9144080233	-0.5890486225	-0.699392753014789
1.9144080233	-0.5399612373	-0.822461087997588
1.9144080233	-0.49087385212	-1.06732222008394
1.9144080233	-0.44178646691	-1.44840360206886
1.9144080233	-0.3926990817	-1.97780386269079
1.9144080233	-0.34361169649	-2.66733267607483
1.9144080233	-0.29452431127	-3.52568236119216
1.9144080233	-0.24543692606	-4.54576986009767
1.9144080233	-0.19634954085	-5.69157345299666
1.9144080233	-0.14726215564	-6.85208486224164
1.9144080233	-0.09817477042	-7.78718169132066
1.9144080233	-0.049087385212	-8.17179715150948
1.9144080233	0	-7.84906328087517
1.9144080233	0.049087385212	-7.00897394543911
1.9144080233	0.09817477042	-5.98545092549534
1.9144080233	0.14726215564	-5.00771000363078
1.9144080233	0.19634954085	-4.18043824184363
1.9144080233	0.24543692606	-3.54476635550888
1.9144080233	0.29452431127	-3.10571861748111
1.9144080233	0.34361169649	-2.86279204503723
1.9144080233	0.3926990817	-2.8111533963233
1.9144080233	0.44178646691	-2.94857534926857
1.9144080233	0.49087385212	-3.27007384441374
1.9144080233	0.5399612373	-3.77082710620696
1.9144080233	0.5890486225	-4.444053562364
1.9144080233	0.6381360078	-5.2633195806271
1.9144080233	0.687223393	-6.18651907474652
1.9144080233	0.7363107782	-7.13212072858878
1.9144080233	0.7853981634	-7.98438732650318
1.9144080233	0.8344855486	-8.61897865257578
1.9144080233	0.8835729338	-8.96388292598403
1.9144080233	0.932660319	-9.05363840702181
1.9144080233	0.9817477042	-8.97868504551858
1.9144080233	1.0308350895	-8.82868320589001
1.9144080233	1.0799224747	-8.64349819501656
1.9144080233	1.1290098599	-8.42341308118147
1.9144080233	1.1780972451	-8.13389145292254
1.9144080233	1.2271846303	-7.75118987186408
1.9144080233	1.2762720155	-7.27845416989903
1.9144080233	1.3253594007	-6.74598753476779
1.9144080233	1.3744467859	-6.19088511798409
1.9144080233	1.4235341712	-5.6501026266516
1.9144080233	1.4726215564	-5.14822442757463
1.9144080233	1.5217089416	-4.69449526636023
1.9144080233	1.5707963268	-4.29294875783494
1.9144080233	1.619883712	-3.94568359837759
1.9144080233	1.6689710972	-3.65245946455736
1.9144080233	1.7180584824	-3.41432413078235
1.9144080233	1.7671458676	-3.23083181577348
1.9144080233	1.8162332529	-3.09230014911472
1.9144080233	1.8653206381	-2.97685478121726
1.9144080233	1.9144080233	-2.85306961975579
1.9144080233	1.9634954085	-2.68535096906362
1.9144080233	2.0125827937	-2.44110150090532
1.9144080233	2.0616701789	-2.11229123649748
1.9144080233	2.1107575641	-1.71629222750018
1.9144080233	2.1598449493	-1.29335183857632
1.9144080233	2.2089323346	-0.889466820180155
1.9144080233	2.2580197198	-0.54335622376159
1.9144080233	2.307107105	-0.28304765537077
1.9144080233	2.3561944902	-0.121275521258446
1.9144080233	2.4052818754	-0.060173151684391
1.9144080233	2.4543692606	-0.0895570748288019
1.9144080233	2.5034566458	-0.192253330027939
1.9144080233	2.552544031	-0.347993387108642
1.9144080233	2.6016314163	-0.536441375345686
1.9144080233	2.6507188015	-0.746082629917431
1.9144080233	2.6998061867	-0.973323508335198
1.9144080233	2.7488935719	-1.22914203336051
1.9144080233	2.7979809571	-1.53458608778227
1.9144080233	2.8470683423	-1.92290225233604
1.9144080233	2.8961557275	-2.43266205581796
1.9144080233	2.9452431127	-3.10869487272245
1.9144080233	2.994330498	-4.00488594728834
1.9144080233	3.0434178832	-5.18672627077112
1.9144080233	3.0925052684	-6.72943999266436
1.9144080233	3.1415926536	-8.68429918697014
1.9634954085	-3.1415926536	-8.68530142862849
1.9634954085	-3.0925052684	-10.9763262023977
1.9634954085	-3.0434178832	-12.4445024554025
1.9634954085	-2.994330498	-11.3604610634757
1.9634954085	-2.9452431127	-8.81331394773335
1.9634954085	-2.8961557275	-6.36744022605527
1.9634954085	-2.8470683423	-4.36717904717346
1.9634954085	-2.7979809571	-2.78049484643247
1.9634954085	-2.7488935719	-1.53635125495768
1.9634954085	-2.6998061867	-0.573526258750226
1.9634954085	-2.6507188015	0.149868644070218
1.9634954085	-2.6016314163	0.6642639717714
1.9634954085	-2.552544031	0.991834437091402
1.9634954085	-2.5034566458	1.14741934308906
1.9634954085	-2.4543692606	1.1448500239763
1.9634954085	-2.4052818754	0.997081706034095
1.9634954085	-2.3561944902	0.719043609373223
1.9634954085	-2.307107105	0.331092402329741
1.9634954085	-2.2580197198	-0.139531043530953
1.9634954085	-2.2089323346	-0.658181743502669
1.9634954085	-2.1598449493	-1.18291956563845
1.9634954085	-2.1107575641	-1.67482540445487
1.9634954085	-2.0616701789	-2.10023619553207
1.9634954085	-2.0125827937	-2.44787565962822
1.9634954085	-1.9634954085	-2.72074509922589
1.9634954085	-1.9144080233	-2.9360918553714
1.9634954085	-1.8653206381	-3.11318173742679
1.9634954085	-1.8162332529	-3.26557075616414
1.9634954085	-1.7671458676	-3.39920060963931
1.9634954085	-1.7180584824	-3.51733393199025
1.9634954085	-1.6689710972	-3.61935291590772
1.9634954085	-1.619883712	-3.70854646312829
1.9634954085	-1.5707963268	-3.78514063269745
1.9634954085	-1.5217089416	-3.84316967223104
1.9634954085	-1.4726215564	-3.87361684888048
1.9634954085	-1.4235341712	-3.857879539574
1.9634954085	-1.3744467859	-3.77458733614563
1.9634954085	-1.3253594007	-3.61503419991256
1.9634954085	-1.2762720155	-3.3843707777632
1.9634954085	-1.2271846303	-3.09981853270263
1.9634954085	-1.1780972451	-2.79356997922762
1.9634954085	-1.1290098599	-2.49072763276207
1.9634954085	-1.0799224747	-2.21032124808807
1.9634954085	-1.0308350895	-1.9591714607939
1.9634954085	-0.9817477042	-1.73581192599663
1.9634954085	-0.932660319	-1.53097421805248
1.9634954085	-0.8835729338	-1.33755611608231
1.9634954085	-0.8344855486	-1.15243921230602
1.9634954085	-0.7853981634	-0.982003406423457
1.9634954085	-0.7363107782	-0.836917675097929
1.9634954085	-0.687223393	-0.737188620995605
1.9634954085	-0.6381360078	-0.701020759156793
1.9634954085	-0.5890486225	-0.749084617846086
1.9634954085	-0.5399612373	-0.89783279929545
1.9634954085	-0.49087385212	-1.16359528642905
1.9634954085	-0.44178646691	-1.56020735509753
1.9634954085	-0.3926990817	-2.10045487003427
1.9634954085	-0.34361169649	-2.79567499745809
1.9634954085	-0.29452431127	-3.65317574990081
1.9634954085	-0.24543692606	-4.66710688521675
1.9634954085	-0.19634954085	-5.79734406878588
1.9634954085	-0.14726215564	-6.92877117810634
1.9634954085	-0.09817477042	-7.82562318950867
1.9634954085	-0.049087385212	-8.17667172198824
1.9634954085	0	-7.84840109517087
1.9634954085	0.049087385212	-7.04033139852866
1.9634954085	0.09817477042	-6.06671044401189
1.9634954085	0.14726215564	-5.14465444473652
1.9634954085	0.19634954085	-4.37546079540501
1.9634954085	0.24543692606	-3.79354844688889
1.9634954085	0.29452431127	-3.40771067389563
1.9634954085	0.34361169649	-3.21577510705002
1.9634954085	0.3926990817	-3.20967356153542
1.9634954085	0.44178646691	-3.3847287920628
1.9634954085	0.49087385212	-3.73141806591391
1.9634954085	0.5399612373	-4.2342319357593
1.9634954085	0.5890486225	-4.86877596740884
1.9634954085	0.6381360078	-5.59213427993712
1.9634954085	0.687223393	-6.32850810177145
1.9634954085	0.7363107782	-6.97767579456607
1.9634954085	0.7853981634	-7.43919848538594
1.9634954085	0.8344855486	-7.65678392984505
1.9634954085	0.8835729338	-7.65303870651227
1.9634954085	0.932660319	-7.50757213085603
1.9634954085	0.9817477042	-7.30304145501152
1.9634954085	1.0308350895	-7.08852397527822
1.9634954085	1.0799224747	-6.87552146411586
1.9634954085	1.1290098599	-6.65086965865385
1.9634954085	1.1780972451	-6.38910204916404
1.9634954085	1.2271846303	-6.0785032764517
1.9634954085	1.2762720155	-5.71822689462812
1.9634954085	1.3253594007	-5.32610890289543
1.9634954085	1.3744467859	-4.92593447108122
1.9634954085	1.4235341712	-4.53893009347827
1.9634954085	1.4726215564	-4.17658866867589
1.9634954085	1.5217089416	-3.84158419629554
1.9634954085	1.5707963268	-3.53552251820757
1.9634954085	1.619883712	-3.25961192201071
1.9634954085	1.6689710972	-3.01670208202093
1.9634954085	1.7180584824	-2.81226573855444
1.9634954085	1.7671458676	-2.65088574036644
1.9634954085	1.8162332529	-2.52922977982221
1.9634954085	1.8653206381	-2.43543263580992
1.9634954085	1.9144080233	-2.343688534
1.9634954085	1.9634954085	-2.22107902304711
1.9634954085	2.0125827937	-2.04091847579493
1.9634954085	2.0616701789	-1.78637949415053
1.9634954085	2.1107575641	-1.46732716935844
1.9634954085	2.1598449493	-1.11462217523792
1.9634954085	2.2089323346	-0.768087478717922
1.9634954085	2.2580197198	-0.464315276933828
1.9634954085	2.307107105	-0.232979303577829
1.9634954085	2.3561944902	-0.0873458748111809
1.9634954085	2.4052818754	-0.0305819615351522
1.9634954085	2.4543692606	-0.0559959620506372
1.9634954085	2.5034566458	-0.148355892131806
1.9634954085	2.552544031	-0.288449043604046
1.9634954085	2.6016314163	-0.46111821755001
1.9634954085	2.6507188015	-0.654450257916473
1.9634954085	2.6998061867	-0.869501109456239
1.9634954085	2.7488935719	-1.11674068895333
1.9634954085	2.7979809571	-1.42043883431414
1.9634954085	2.8470683423	-1.81101446120985
1.9634954085	2.8961557275	-2.32717234242817
1.9634954085	2.9452431127	-3.01266831887557
1.9634954085	2.994330498	-3.92056256824889
1.9634954085	3.0434178832	-5.11863158393872
1.9634954085	3.0925052684	-6.68296350059455
1.9634954085	3.1415926536	-8.68530142862849
2.0125827937	-3.1415926536	-8.68520105700634
2.0125827937	-3.0925052684	-11.0644184846499
2.0125827937	-3.0434178832	-12.6748322054746
2.0125827937	-2.994330498	-11.6096847721237
2.0125827937	-2.9452431127	-8.99282666881628
2.0125827937	-2.8961557275	-6.49522904155052
2.0125827937	-2.8470683423	-4.4669371097886
2.0125827937	-2.7979809571	-2.86401776710649
2.0125827937	-2.7488935719	-1.60821591516925
2.0125827937	-2.6998061867	-0.635055023741157
2.0125827937	-2.6507188015	0.0990747424055363
2.0125827937	-2.6016314163	0.625136449615515
2.0125827937	-2.552544031	0.966032557634614
2.0125827937	-2.5034566458	1.13757553054727
2.0125827937	-2.4543692606	1.15352655622279
2.0125827937	-2.4052818754	1.02738018426171
2.0125827937	-2.3561944902	0.772269307941625
2.0125827937	-2.307107105	0.40950014438417
2.0125827937	-2.2580197198	-0.0372139261734054
2.0125827937	-2.2089323346	-0.534560546996515
2.0125827937	-2.1598449493	-1.04504506372966
2.0125827937	-2.1107575641	-1.5269555966411
2.0125827937	-2.0616701789	-1.94778609627716
2.0125827937	-2.0125827937	-2.28908074665432
2.0125827937	-1.9634954085	-2.54947564020386
2.0125827937	-1.9144080233	-2.7425177922037
2.0125827937	-1.8653206381	-2.88634660700815
2.0125827937	-1.8162332529	-2.99901168792689
2.0125827937	-1.7671458676	-3.09389234554713
2.0125827937	-1.7180584824	-3.17820258862005
2.0125827937	-1.6689710972	-3.25954266214593
